author_id;text;retweet_count;reply_count;like_count;quote_count;id;created_at
729352656838266881;Hoy martes 16....  Hace un año 😐  #FelizMartes #Covid_19;0;0;1;0;1371834503526821896;2021-03-16T14:43:27.000Z
110292559;@CarLon_2020 @InfoMattick A mi mamá ya le pusieron la primera dosis el mes pasada Doña Carmelita @CarLon_2020 y todo bien gracias a Dios debemos tener calma como menciona @MDArturoRdz es un mínimo de casos referente a la cantidad aplicada. Y no esta ahun confirmado con la aplicación de la vacuna;0;1;4;0;1371834320365760513;2021-03-16T14:42:44.000Z
18567720;El personal medico es atacado por miniedades. No hagan especulaciones de que no se aplica la vacuna , ni de broma.;0;0;1;0;1371834207887097862;2021-03-16T14:42:17.000Z
1324488127474475010;"#EnVivo A un año de la llegada del #Covid_19 a #Sonora, Alba García, joven estudiante nos cuenta su testimonio ""La pasé terrible, fueron los peores días. No me podía mover, solo me levantaba cuando me inyectaban""   #Hermosillo #Sonora @niriaandrade https://t.co/nuATi75cD9";1;1;1;0;1371833707397533703;2021-03-16T14:40:17.000Z
156282308;Logros de @lopezobrador_ Pobreza +22% Pobreza extrema +73% Pobreza laboral  +9.11% Inversión obra pública del gobierno federal -62% Homicidios 78,000 Feminicidios +8.9% Muertes por covid ≈200,000 Deuda pública 63% PIB 🔝  Economía -8.5% Inversión Fija Bruta -18.2% https://t.co/BAx2aDfh07;1;0;1;0;1371832562956562446;2021-03-16T14:35:45.000Z
264205847;"@DrPacoMoreno1 Existe adulto mayor con una dosis de vacuna, dio positivo COVID; síntomas leves, mormada, sin olfato y sin gusto.  No encontré información sobre casos similares.  Debe recibir Segunda dosis 15 días después de dar negativo? Pendiente...";0;0;0;0;1371832367212589063;2021-03-16T14:34:58.000Z
1305117919022657536;@CarlosLoret @LaRazon_mx Pero vamos requetebién y ahí viene la vacuna de AstraZeneca, si, esa que no quiere nadie y que está matando gente, esa es la que nos quieren poner, bueno, el que se deje, este es el peor gobierno en la historia de México, el 6/6 cambiemos la historia;1;0;7;0;1371832166347333632;2021-03-16T14:34:10.000Z
4774579161;A partir de hoy te vacunamos contra la #Influenza.   La vacuna contra el #Covid19 será proporcionada por el Gobierno Federal. En #SanMateoAtenco estamos listos y en espera de que nos den fecha de inicio. https://t.co/YLd1bDN9or;3;1;4;0;1371831487700606977;2021-03-16T14:31:28.000Z
2968943793;@AlejandroC_IQ @HLGatell Los médicos de medicina privada hemos atendido pacientes desde el principio de la pandemia, lo seguí haciendo, nos hemos enfermado covid y hemos perdido colegas, amigos, familiares y seguimos trabajando. Es mezquino decir lo contrario. Los médicos tenemos mucho que decir.;2;0;2;0;1371831346117496833;2021-03-16T14:30:54.000Z
798664068613734400;Puede venir nueva ola de contagios #COVID19 - Pide @claraluzflores regresar a clases - Promete @AdrianDeLaGarza otra tarjeta de apoyo - Creará @FerLarrazabalNL organismo ambiental - Pedirá @samuel_garcias apoyos para #pueblosmagicos  https://t.co/pshVVpD1Ri https://t.co/kx4Wyz6ltt;0;0;0;0;1371828511166586888;2021-03-16T14:19:39.000Z
2593828758;Ojalá el covid durara lo que duran los semáforos en Cancún;0;2;2;0;1371828492539727881;2021-03-16T14:19:34.000Z
2661327968;@CiroGomezL @EduardoClark @LaAgenciaCDMX Parece q EUA está en espera de la   autorización p aplicar la Astra Séneca en EUA, entonces,¿México quiere esas vacunas?,  además muchos países en Europa tienen suspendida su aplicación. ¿Mejor morir x una vacuna ,que morir x covid? Con los trombos podemos quedar vegetativos.;0;0;0;0;1371828114364403712;2021-03-16T14:18:04.000Z
116963893;Mientras decenas de países dejan de usar vacuna de AstraZeneca, AMLO y su patiño Hugo López Gatell (y el otro, Jorge Alcocer) anuncian que gracias a sus extraordinarias dotes negociadoras, ya consiguieron unas vacunas adicionales para México de, adivinen quien... AstraZeneca;17;10;49;0;1371828035150872577;2021-03-16T14:17:45.000Z
59618977;Un año del #COVID19 en México 😕  https://t.co/9P7swOSIHs https://t.co/j1PfdMKH49;0;0;0;0;1371827788416643074;2021-03-16T14:16:46.000Z
104182688;Ya estamos listos estamos listos ✅ solo falta la vacuna 🤣😂🤣 https://t.co/lTnUZtx1yO;0;5;23;0;1371827407959818246;2021-03-16T14:15:16.000Z
123070945;@alfredodelmazo Cuándo seremos vacunados los viejitos d Tlalnepantla, enfermos,es mi caso tengo 68 año👩‍🦳con EPOC, Vivo Fracc.Valle d los Pinos, Calle d abeto # 21, CP 54040 en mi calle ya☠️☠️ X Covid 19, m preocupa q haya contagios, Lic del Mazo, Bendiciones.;0;0;1;0;1371826707045310472;2021-03-16T14:12:28.000Z
353194362;#Puebla 🔴| En el Centro de Salud de Ocotlán, Coronango, apenas instalan la lona para el primer día de vacunación antiCovid-19 a abuelitos. 💉Nadie da información a los que llegan y elementos de la @GN_MEXICO_ dicen que no hay certeza de si llegará hoy o mañana. | Vía @LuisaTirzo https://t.co/vsrXXZsCur;0;0;2;0;1371826687315480583;2021-03-16T14:12:24.000Z
1250510774990061568;@m_ebrard @RicardoMonrealA que paso ahi mis chavos #Covid_19 #AmloElFracasoPresidencial #AMLOodiaAMexico #ceballosmerepresenta #Corrupcion https://t.co/YtKidHWrTB;0;0;0;0;1371826255016890368;2021-03-16T14:10:41.000Z
1077312476;@SinEmbargoMX No ocupamos basura, ahora sí EE.UU le llegó lo generoso, después de que la UE decidió rechazar la vacuna.;0;0;1;0;1371823999366348805;2021-03-16T14:01:43.000Z
188198495;SIGUEN BAJANDO CIFRAS DE CONTAGIOS COVID EN TAMAULIPAS Y VICTORIA NO ES LA EXCEPCION…    @TamaulipasSalud @CoeprisTam;0;0;0;0;1371823388830883849;2021-03-16T13:59:17.000Z
1179197393834668033;"#Felizmartes /Sólo un fanático o quien tiene pacto,le puede seguir creyendo al gobierno de la 4T de @Lopezobrador__ ;pues,son los responsables del COVID-19,fuera de control,del desastre de la VACUNACIÓN, de más de 1600 niños muertos por cáncer y de la SUPERCRISIS ECONÓMICA¿Q..+? https://t.co/k4sq3cA3ns";1;0;0;0;1371823376277385217;2021-03-16T13:59:14.000Z
188198495;DECRETO COVID REGRESA MUSICA EN VIVO A RESTAURANTES…NO PERMITE PROCESIONES RELIGIOSAS.   (NUEVO DECRETO COVID);2;0;2;0;1371823076028133380;2021-03-16T13:58:03.000Z
1569304056;@El_Universal_Mx Me preocupa como se va a controlar la segunda dosis. Tiene que ser de la misma vacuna.;0;2;2;0;1371822387629465603;2021-03-16T13:55:19.000Z
242052472;@ArmelleID @susanakana @BrendaCrabtreeR @HLGatell @lopezobrador_ Cómo podría acreditar una persona que trabaja como médico y que tiene contacto con pacientes con medio o alto riesgo de padecer Covid. ¿O también debería aplicársela a los oftalmólogos? En prioridad también despachadores de gasolina o cajeros de supermercado. No es simple;0;1;0;0;1371822324656132101;2021-03-16T13:55:04.000Z
1138350954187825152;Cuando la vacunación 💉 de la gente de tercera edad y pcd en @Alc_Iztapalapa @ClaraBrugadaM @Claudiashein @GobCDMX @GobiernoMX @lopezobrador_ @m_ebrard @Luis_C_Sandoval no olvides esta Alcadia y al personal de salud https://t.co/tA3qLsUkLZ;1;0;1;0;1371821622617853955;2021-03-16T13:52:16.000Z
229536404;#COVID21 #LigaDeGuerreros Todos tenemos derecho a la vacunacion gratuita y no a cambio de un voto https://t.co/peBoVXg8Sa;0;0;0;0;1371820629670965249;2021-03-16T13:48:19.000Z
141689621;"@Lucasmirl09Mirl Justo esta mañana me enviaron un WhatsApp con un vídeo de un médico explicando las ""bondades de la vacuna""";0;0;2;0;1371818473773469704;2021-03-16T13:39:45.000Z
964359659908825088;6 millones de AstraZeneca... llegan el 24 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️, ahora veamos si los “reporteros” preguntan basándose en que otros países detuvieron la vacunación.;0;0;0;0;1371818273960960002;2021-03-16T13:38:58.000Z
291405580;@josuu9 Pues claro que se tiene que normalizar el covid jamás se va ir;0;0;0;0;1371816475091173377;2021-03-16T13:31:49.000Z
186185056;"Para el cafecito de la mañana; aquí está la #SuitePresidencial: No son los 44 contagiados por COVID-19 en Cancún. https://t.co/T4o6dGLdT8";3;1;5;2;1371816202264322049;2021-03-16T13:30:44.000Z
1212255611695403013;Amigos no se les olvide HOY a las 12:05 Hrs. HAGÁMOS #TresMinutosDeOración ,por TODOS los Enfermos de COVID19 ,por los Fallecidos, por TODOS los Trabajadores de la Salud y por NOSOTROS para que permanezcamos SANOS;0;0;0;0;1371815821857722369;2021-03-16T13:29:13.000Z
964359659908825088;Ya le levantaron el castigo a Gatell .... perdón, ya no contagia COVID-19.. si no hubiera salido a “dar la vuelta” seguiría “enfermo en casa”. Por cierto, se ve igualito, incluso un poco” hinchadito”, un poco “repuestito”...;0;0;0;0;1371813854385119236;2021-03-16T13:21:24.000Z
89558912;Ojalá y este año en lugar de campañas políticas, tuviéramos campañas de vacunación para COVID.;1;0;8;0;1371813657944977412;2021-03-16T13:20:37.000Z
1071436408693252097;@lopezobrador_ MI PRESIDENTE LIC AMLO 🇲🇽, ES LOABLE GARANTÍZAR VACUNA PARA POBLACIÓN 🇲🇽 DE MÉXICO 🇲🇽, NO IMPORTANDO EL COSTO, ESTO ES RESPALDAR LA 4-T, GARANTIZANDO EL BIENESTAR DE LOS MEXICANOS, SI FUERAN LOS PRIANISTAS, NO LES IMPORTARIA, CUANTOS MURIERAN, PARA ELLOS PRIMERO ESTA EL DINERO.;0;0;0;0;1371813435466481674;2021-03-16T13:19:44.000Z
142744172;Del total de las pérdidas de vida, a causa del #COVID19 en #Veracruz ninguna fue documentada en las últimas 24 horas.  Al último corte en la entidad veracruzana se han incorporado 64 contagios de coronavirus. Así, el total de acumulados es de 56 mil 424.;1;0;1;0;1371811205707354116;2021-03-16T13:10:53.000Z
2176325292;@lopezobrador_ 🤣 🤣 🤣 Va a terminar su sexenio de KKISMO y ni la mitad del país estará vacunado... Cualquier vacuna XQ NO HAY MEDICAMENTO DEL CUADRO BÁSICO GRACIAS A USTED #PRESIDENTEIDIOTA;0;0;0;0;1371811054662090756;2021-03-16T13:10:17.000Z
142744172;De acuerdo con datos de la Secretaría de Salud de Veracruz, suman ya 8 mil 433 defunciones acumuladas de Covid-19, registradas en 196 municipios. https://t.co/ulG3T7QG7H;0;0;1;0;1371811027222994944;2021-03-16T13:10:10.000Z
1323322540157263873;Periódicos de #Aguascalientes   📰 @ElSoldelCentro_ Se cumple un año del primer caso #COVID19   📰 @heraldoags Alerta por incendios   📰 @hidrocalidod Leo Montañez ya es el candidato oficial  📰 @SomosLJA A un año del comienzo de la #pandemia https://t.co/Po2ps8WBDm;0;0;1;0;1371810873384316941;2021-03-16T13:09:33.000Z
296027499;Todavía hay incertidumbre si fue por la #vacuna de #AstraZeneca, pero las complicaciones de pocos pacientes son mucho menores a las muertes que se han prevenido con las millones de dosis aplicadas. ¿Crees que sería bueno que si no las usan, mejor nos las envíen? ¿Te la pondrías?;2;8;25;1;1371810854467870720;2021-03-16T13:09:29.000Z
134445680;Me da gusto que muchos pero muchos amigos esten ya con su primera dosis de vacuna anti covid cada quien al final esta feliz y agradecido.;0;0;1;0;1371810845504724993;2021-03-16T13:09:27.000Z
263776249;Buenos días. En nuestra portada de hoy, repiten filas y desorden en la vacunación en Tonalá @laurorodriguez_ @Info_EdgarF @NTRGuadalajara https://t.co/RbDd0tN3gD;12;3;29;1;1371804765785620484;2021-03-16T12:45:17.000Z
3804883153;365 días desde que inició el contagio por #COVID19 y uno de los primeros vídeos en donde empezamos con la preparación y estudios sobre la prevención de esta terrible enfermedad hoy con más de 400 vídeos seguimos cumpliendo a #Tlaxcala la #CEDHTLAX “CONTIGO A DISTANCIA” #16marzo https://t.co/cjtCPcXvH0;29;0;32;0;1371798286307360768;2021-03-16T12:19:32.000Z
240973813;A un año de la pandemia, cual vino a cambiar nuestras vidas, te invitamos a la misa que @MonsRendon Leal oficiará este martes a través de las páginas de @ssaludsonora @gobiernosonora @telemaxson @TelevisaSON en honor a fallecidos y enfermos de #COVID19. https://t.co/ueZ9BFkCPT;1;0;2;0;1371792385726812164;2021-03-16T11:56:06.000Z
938311310;Todos deberían de sentir las emociones qué hay en los puestos de vacunación COVID por parte de los Adultos mayores. 👏🏼 #VacunasCOVID19;0;0;2;0;1371784135484846080;2021-03-16T11:23:19.000Z
1216854132943982592;"Tengo esa misma sensación de cuando era niño y era el primer día de clases; hoy GAD luego de haber estado grave por Covid, puedo decir dichoso que regreso a trabajar 😇";0;1;2;0;1371782109334016003;2021-03-16T11:15:16.000Z
203969848;💉 _Vacunarán contra Covid-19 a 75 mil abuelitos de Morelia_ https://t.co/UZn6PCjfIA  🦠 _Alerta en Michoacán por tercera ola de contagios de Covid-19_ https://t.co/RN6zoTmEm6;0;0;0;0;1371782015956221956;2021-03-16T11:14:53.000Z
203969848;¡@cuartopodermich te presenta las notas más importantes del día!  😷 _Lamenta Silvano que candidatos no respeten medidas contra Covid-19_ https://t.co/4J2rSVgUuy  🚔 _Encuentran sin vida a dos mujeres en Paracho_ https://t.co/IxNZNZIZQC;0;1;0;0;1371782010625265666;2021-03-16T11:14:52.000Z
203969848;Lamenta Silvano que candidatos no respeten medidas contra Covid-19 https://t.co/zCm7NHw71r vía @cuartopodermich;0;0;0;0;1371781182321463296;2021-03-16T11:11:34.000Z
56521597;@ceciliapenaloza Si es posible. Yo estoy en detox de noticias y para mi, el covid y muchas otras cosas negativas han desaparecido completamente;0;0;0;0;1371774775681503235;2021-03-16T10:46:07.000Z
177478867;Jamás pensé que una canción sobre el covid me gustara tanto jajaja.  THE HOUSE PARTY IS HERE🎉🏠  #SUPERJUNIOR @SJofficial #SUPERJUNIOR_HouseParty #SUPERJUNIOR_TheRenaissance;0;0;0;0;1371771623590727681;2021-03-16T10:33:36.000Z
1211136111126253568;Otra para la colección 🥰😍🤩😘 y el viernes a la ciudad de México  #ViajANDO ando obviamente con todos las precauciones de seguridad  #Covid_19 si me ven saluden 😊😇😊 @elpaismexico #CDMX #Mexico #SiguemeYTeSigoCumplo #saluda #alaaventura https://t.co/jX6ZtNpLn2;0;0;3;0;1371766811662880770;2021-03-16T10:14:28.000Z
587791219;Me esta dando miedo 😰 muchos países de EU estan suspendiendo esta vacuna, tenia que ser de Latinoamerica 🙄 https://t.co/NjfTV7iXYU;0;0;0;0;1371760706450776064;2021-03-16T09:50:13.000Z
3225928237;@DeniseMaerker Ah! Pero es culpa de @HLGatell y de @lopezobrador_ que haya tantas muertes y caso de COVID. 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️;0;0;0;0;1371752849940570115;2021-03-16T09:19:00.000Z
1247592089338118145;@CNNEE HECHO DELIBERADO POR amlópez PRESIÓN POR VACUNA. NO CABE DUDA QUE ÉRES UNA BASOFIA INDIGNA;0;0;0;0;1371750729019490306;2021-03-16T09:10:34.000Z
1247592089338118145;@Excelsior SU FALTA DE RESPONSABILiDAD AL NO COMPRAR VACUNA COVIR19 EN TIEMPO OPORTUNO, AHORA QUIERE TRASPASARLA BAIDEN USA.  te pasas COBARDE PERVERSO MATONCITO.  ÉRES VERGÜENZA NACIONAL CÍNICO. limosnero Indigno https://t.co/98dMC2VLj6;1;0;2;0;1371749764887416832;2021-03-16T09:06:44.000Z
321831401;Balnearios cerrados en Tuxtepec https://t.co/nmL4uV2uaQ;0;0;0;0;1371747223902511107;2021-03-16T08:56:38.000Z
1246002835575263232;Suspenden en Europa la vacunación con la fórmula de AstraZeneca.. por 36 casos con coágulos... de 17millones de vacunados... España promueve la acción... luego del desastre que nos hizo a todos con sus “medidas” al principio... mmmmmmm;0;0;0;0;1371739488888717312;2021-03-16T08:25:54.000Z
124495490;@montielabonilla Pues para las escuelas oficiales una de las primeras exigencias del sindicato es: Solo regresan a clases cuando el 100% de los maestros tengan la vacuna contra COVID.;0;0;1;1;1371737952833900547;2021-03-16T08:19:48.000Z
206534111;@juuanmix preferimos el covid, fue 1 placer;0;1;1;0;1371731199379472388;2021-03-16T07:52:58.000Z
37466479;Desde COVID...saludos https://t.co/9RurawnMid;0;0;1;0;1371726125244805120;2021-03-16T07:32:48.000Z
85692601;Se extiende el llamado de #apoyo y #solidaridad para nuestros adultos mayores y sus familiares que están formados en este momento en algún punto de vacunación de Tonalá. Bebidas calientes, mantas para mantener el calor u otro tipo de apoyo sería muy bien recibido.;0;1;0;0;1371723639930912768;2021-03-16T07:22:55.000Z
707408687657259008;Una presentación buena  En zoyatzingo Amecameca 🤘 #ixtapaluca #amecameca #zoyatzingo #musica #rendidoras #rock #baladas #everybody #andmore #covid19 #sanadistancia #precaución #feliz https://t.co/IeTcLDjbgz;0;0;0;0;1371723497685331972;2021-03-16T07:22:21.000Z
435331487;Lee. Decide. Comparte.👇😷📺 https://t.co/gtgB0T87Hr @falconandwinter @NetflixLAT #coronavirus #pandemia #pandemic #WinterSoldier #FalconAndWinterSoldier  @Avengers #Avengers #BlackWidow #AvengersEndgame  #COVID19  #VacunadosVip #vaccination #Vacunas #ULTIMAHORA #BreakingNews https://t.co/C3Hb64QnsN;0;0;1;0;1371721892562939906;2021-03-16T07:15:59.000Z
335059946;@KittyPelwchy Tienen razón una cosa es ser personal de salud y deben exigir la vacuna como mínimo están exponiendo su vida todos los días y hacen bien en exigir la vacuna , están en la primera linea expuestos al contagio.;0;0;0;0;1371720665322098695;2021-03-16T07:11:06.000Z
435331487;Lee. Decide. Comparte 👇📺 https://t.co/gtgB0T87Hr @falconandwinter @MarvelLATAM @Marvel @MarvelLatin @marvelmex @marvel @disneyplusla @Disney @disneyplusla  @SebastianStanVe @NetflixLAT @netflix @PrimeVideoLat #DisneyPlus #MarvelStudios #Marvel #Covid_19 #FalconAndWinterSoldier https://t.co/R5UB5s644H;0;0;1;0;1371720172189458432;2021-03-16T07:09:09.000Z
1275277620418973697;@avieu @HLGatell Luego van a decir que como no vote por López no me puedo vacunar.;0;0;0;0;1371716101004881921;2021-03-16T06:52:58.000Z
758076542;@FernandoGrayeb Lo entiendo muy bien, todo es confuso con tanta información por muchos lados. En mi opinión, las conspiraciones con tantas personas no son posibles... realmente el consenso de los expertos es que las vacunas son seguras y eficaces y presentan un riesgo mucho menor que el COVID.;0;0;0;0;1371714004159188992;2021-03-16T06:44:38.000Z
964359659908825088;Y si Italia volvió al confinamiento... y si otros países ya detuvieron la vacunación ... nosotros cuando? O van a seguir vacunando y recibiendo embarques? https://t.co/GHHZ7k5UjN;0;0;0;0;1371712185601171458;2021-03-16T06:37:24.000Z
531734373;Sinceramente no saben cuantas ganas tengo de  salir , bailar y ponerme hasta el culo ! Desde noviembre que me dio #covid se los juro no salgo !! Y la neta los pocos amigos que frecuentaba los perdí por la pandemia (por qué ya no quise salir con ellos cuando esto se puso feo);0;2;0;0;1371708203411595264;2021-03-16T06:21:35.000Z
284615643;Quisiera vivir en el mismo mundo sin #COVID cómo el de toda la gente que este fin de semana se fue a la playa 🙄 #adondevamosaparar;0;0;1;0;1371707786304880642;2021-03-16T06:19:56.000Z
81436801;#YoFirmoLaCarta para que se sancione a los responsables de muertos por covid, por el mal manejo de la pandemia. Negligencia le llaman. Tienen nombre y apellido López-Gatell y López Obrador. https://t.co/pi4Prrhdhm;0;0;0;0;1371707196111732739;2021-03-16T06:17:35.000Z
190320292;🆘 15 Marzo 2021  🚥Plan nacional de vacunación🚥#IMPORTANTE #Alerta #COVID19 #CoronavirusMéxico 🔴2,167,929 CONTAGIOS 🔴   194,944 MUERTES  1439🔻contagios y 234🔺muertes en las últimas 24 hrs.  Cuídense mucho !;4;0;19;0;1371706171166441472;2021-03-16T06:13:30.000Z
1351877840;Quarantine Day 352: ¡El Valiente! . #Saltillo #Coahuila #Mexico #HomeTown #HomeSweetHome #COVID19Mexico #COVID19 #Coronavirus #Quarantine #QuarantineMexico #Cuarentena #CuarentenaMexico #QuedateEnCasa #StayAtHome https://t.co/Mr2wte0MNc;0;0;0;0;1371705494142910464;2021-03-16T06:10:49.000Z
1149439183;#Querétaro 😷| ¡Siguen sin entender! La Unidad Anti-COVID suspendió una cancha de fútbol ⚽️   • Ante el incumplimiento de las medidas preventivas sanitarias 👇🏽 https://t.co/dCKo84HM6F;0;0;3;0;1371705366858334211;2021-03-16T06:10:19.000Z
1134307172882427906;@DobbIMSSS @MediCasos Era más optimista pensando que quizás terminaríamos el año en semáforo amarillo pero viendo estos sube y bajas creo que tendremos covid-cumpleaños un año más y terminará en semaforo rojo. Estamos hartos 💔;1;0;3;0;1371698638188077056;2021-03-16T05:43:34.000Z
1134307172882427906;Señora - ¿como se la esta pasando en su covid-puente? https://t.co/s4AY2eoRzi;0;0;1;0;1371698065007120387;2021-03-16T05:41:18.000Z
311091291;"Estragos del #COVID19 en #Latinoamérica empresas españolas se ""reacomodan"" a economías más desarrolladas ya que ahora no tienen los mismos ratios como cuando inició la privatización. Los cambios son buenos, eso mismo piensa #China invirtiendo en #México 🚀🎉 https://t.co/kZbbj1mM7K";0;0;1;0;1371697206101696515;2021-03-16T05:37:53.000Z
78812748;@PabloReinah Esta persona está con covid y fue vacunada , y la sgte semana le tocaría la segunda dosis y según le dicen q no se la aplique porque puede agravarse...;0;0;1;0;1371696932129673216;2021-03-16T05:36:48.000Z
351261687;"Un año después... esto si salió de las manos! ...y si, algunas cosas cambiaron; el cubrebocas todo el tiempo estando fuera de casa! 😷🦠#Covid_19 #UnAñoEnCusrentena... y esto sigue! https://t.co/O6s79m6bo8";0;0;0;0;1371695888314347523;2021-03-16T05:32:39.000Z
251598022;"@JusticieroLetal @guaggo21 @dabomelito @RemigioRisco @GARCIPAVON @yllahte No que no, el kks ya le pidió vacunas ""prestadas"" a Estados Unidos. De las que provocan trombosis en algunas personas, mismas que ya no están aplixando en algunos países. Así o más chafa su plan de vacunación.";3;2;2;0;1371695781401477124;2021-03-16T05:32:13.000Z
508140742;Mi mami ya tiene la primera dosis de la vacuna, el jueves le toca a mi papá.  No puedo sentirme más feliz y agradecida, ya quiero abrazarlos, muero por abrazarlos.;0;1;3;0;1371695361484582913;2021-03-16T05:30:33.000Z
1888258548;"@victoriatorresr @Milenio @mileniotv Este fin de semana en Gto. Capital parecía que el covid había desaparecido!!! Dijeron en otro twet: ""un amarillo muy verdoso""";0;0;0;0;1371694926279413760;2021-03-16T05:28:49.000Z
785705204;Predicciones #COVID19...? 😅🧐🤔😷🇲🇽 https://t.co/UFKyOk5CVQ;0;0;0;0;1371694015347896322;2021-03-16T05:25:12.000Z
160677385;@TereValeMX @Chertorivski Ay Doña Tere, con cuantos más sobrevivientes de COVID-19se quiere reunir?  Salomón Chertorivski: el hombre que pretendía domar la pandemia en ocho semanas dio positivo a COVID-19;1;0;4;0;1371693683578449922;2021-03-16T05:23:53.000Z
1193727968054349826;Un día como ayer Eulalio Cervantes Galarza, mejor conocido c pierde la batalla contra el #Covid_19-,  falleciendo a los 53 años, gran trayectoria que data en el 86, cuando conoce Maldita Vecindad y Los Hijos del Quinto Patio, de la que es cofundador, compositor de letra🕯️ #Sax https://t.co/VvmmlN8ycY;0;1;1;0;1371692295431524352;2021-03-16T05:18:22.000Z
1317400367341039617;@YekaRosales Que padre yeka.☺️☺️ La verdad si da mucha alegría cuando van a vacunar a papá y mamá. Los míos están por recibir su segunda dosis.  ☺️;0;0;2;0;1371692233376808961;2021-03-16T05:18:07.000Z
555390086;En fin la hipocresía #COVID19 #QuedateEnCasa #TenemosSismo https://t.co/Fu1MoEVc29;0;0;0;0;1371692122559107073;2021-03-16T05:17:41.000Z
758076542;@FernandoGrayeb @DrJudyAMikovits @RobertKennedyJr @drsimonegold También sabemos que la vacuna es efectiva al reducir de manera drástica enfermedad grave, hospitalizaciones y hasta contagios.;0;0;5;0;1371689030669193216;2021-03-16T05:05:24.000Z
758076542;@FernandoGrayeb @DrJudyAMikovits @RobertKennedyJr @drsimonegold Por supuesto, por eso se llama autorización de emergencia. Lo que sí sabemos es que contraer COVID-19 tiene un riesgo mucho mayor, con alta tasa de mortalidad y efectos a largo plazo.;0;2;4;0;1371688655241248768;2021-03-16T05:03:54.000Z
1022323066641305600;Bueno por razones obvias  #Covid_19mx 😷 💉 fue festejo 🎉 discreto 🎂 #2018 #2021 83 🎊 https://t.co/hKZwRGzmod;0;0;8;0;1371687657219239945;2021-03-16T04:59:56.000Z
52470098;@adrianazg Y menos gente que vacunar aqui;0;0;0;0;1371684904879190019;2021-03-16T04:49:00.000Z
1244462133804498946;La fortificación de alimentos es una de las estrategias más costo - efectivas para mejorar el estado de salud de la población ante el impacto que ha tenido el Covid - 19 en la nutrición de México 👇 https://t.co/0PNMkPtOBc https://t.co/VZNZMEkVMC;0;0;0;0;1371684034527567873;2021-03-16T04:45:33.000Z
1105476588;No hay Covid en Culiacán que hay un mundo de gente en las riberas sin cubre bocas;0;0;0;0;1371682759001964548;2021-03-16T04:40:29.000Z
156085332;Los vecinos de más allá del muro traen un fiestón a todo volumen con pura rola tropicosa. ¿Y el COVID? ¿Y mis ojeras?  😴;0;2;4;0;1371682299562037249;2021-03-16T04:38:39.000Z
817469980786696194;Hoy el porcentaje de ocupación estatal es de 42.1%  Evitemos la saturación de hospitales y la propagación de la #Covid_19 en #Oaxaca. https://t.co/e1uXr31YAH;0;0;0;0;1371681178546286592;2021-03-16T04:34:12.000Z
274180312;Información de la pandemia toooodos los días, esa es su estrategia vs COVID-19, no hay un país en el mundo, sólo México 😫 https://t.co/th721Tbrmu;0;0;0;0;1371679503815213057;2021-03-16T04:27:32.000Z
104182688;Cuando en México el Personal Educativo esta vacunado (bien por ellos) antes que el Personal de la Salud.   Si se están haciendo mal las cosas.   #COVID19 https://t.co/LdwU0eBkNH;2;3;3;0;1371678214616145928;2021-03-16T04:22:25.000Z
167437490;En este momento va el 4% de la población de México vacunada vs el covid-19;0;1;0;0;1371676978265329667;2021-03-16T04:17:30.000Z
1323322540157263873;#Ahora en #Aguascalientes   #Clima  18ºC  La mínima será de 5ºC  #CalidadDelAire  #AGS    🟢 BUENA  #GDL    🟠 Mala #LEON 🔴 Muy mala #SLP    🟢 Buena #ZAC   🟢 Buena  🚦 #COVID19  🟡 MEDIO riesgo de contagio;0;0;0;0;1371676797121757186;2021-03-16T04:16:47.000Z
140290614;Mañana le toca vacuna a mi guerrera...deseo que seas eterna mamita💖 https://t.co/eIlgHxI0yL;0;0;0;0;1371675827243511809;2021-03-16T04:12:56.000Z
1311807066613452802;mi abuelita va a ser la primera en recibir la vacuna contra el covid💖💖💖💖;0;0;5;0;1371675432014254084;2021-03-16T04:11:22.000Z
130596855;@lopezobrador_ Por qué quieres ser el pin#$% chile de todos los moles????  Deja a los expertos en salud y vacunación trabajar como deben!!!  Tú no sirves para nada, carajo!!! Tu gobierno de ocurrencias #YaChole !!;0;0;1;0;1371675340687478788;2021-03-16T04:11:00.000Z
